emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,label,file_n,sample_n,file_name,loss,reconstruction_loss,divergence_loss,stoicheometry_loss
10.279263,3.5913856,3.1825514,4.779858,9.352377,3.6336575,7.0122685,0.39569813,5.595909,3.484968,-0.13641709,3.6366165,9.722026,0.86720306,4.631135,7.1388283,1.0054598,5.209276,-2.3391223,9.029971,-1.0059867,3.179769,6.1903677,21.748367,1.9010608,0.0037558675,1.8612349,-2.7301025,4.43216,5.3942327,3.9748833,2.917056,liver cancer - patient 2177,0,1478,liver cancer - patient 2177_10000,130239.19,129911.8,327.39127,0.0
7.013114,0.23313928,-0.004953623,2.842473,2.4086905,3.033605,3.8956816,-2.5538802,7.7603245,4.5333867,1.0495901,2.442822,4.305375,-1.1171236,2.5237408,7.590783,-0.6920033,5.3758135,0.7142655,0.61720634,-3.389291,0.91963005,0.8763032,2.5621166,2.9085262,1.7644451,6.436968,-0.47285247,4.3221874,5.3989286,6.2854424,3.161921,liver cancer - patient 2177,0,5013,liver cancer - patient 2177_10000,61425.73,61304.137,121.59357,0.0
4.25255,2.260845,1.6098585,2.8379426,3.4124632,1.9410322,3.5853486,1.1893364,3.0362267,1.5192974,0.21834266,2.0192723,3.452043,0.96650136,2.342756,3.414331,0.39263308,2.5398545,-0.72820234,4.0461817,-0.5298843,1.4023578,2.7521648,6.272579,1.6393896,0.57744735,0.84575903,-1.1986067,2.6836362,2.6855583,2.56208,1.7759769,liver cancer - patient 2177,0,1559,liver cancer - patient 2177_10000,31253.707,31202.31,51.39556,0.0
10.726049,1.9884611,-3.7953923,8.540464,-2.9661932,12.081806,12.98879,-3.5666194,107.67813,41.297844,30.433104,6.395845,5.9633493,-2.4807246,-2.5458696,-0.14844304,5.631984,8.201493,27.47779,1.2148257,-5.3284664,0.048693806,-1.1571414,-6.717645,52.645668,12.996246,79.736176,25.833778,26.137712,39.56336,70.232925,10.755875,liver cancer - patient 2177,0,8885,liver cancer - patient 2177_10000,1005072.25,992770.6,12301.616,0.0
11.746273,4.3422856,10.090097,23.945713,9.934397,3.3551157,96.85552,15.615724,0.02065301,1.5157607,3.4393795,4.1483054,11.814856,3.6396732,5.651815,-3.971615,5.5488067,25.903658,9.600769,7.9060574,5.220339,1.5609958,19.019299,14.174156,2.0386739,2.1871924,-1.2204797,13.268149,9.146044,2.8066568,2.4594345,1.8761603,liver cancer - patient 2177,0,3986,liver cancer - patient 2177_10000,232811.44,228385.89,4425.54,0.0
12.316633,3.5799527,7.9931,18.93166,12.464731,2.4461324,58.868877,8.708876,-0.28928715,0.86525863,1.7055519,3.084154,14.363073,2.4923959,5.27847,-1.2548237,4.846528,20.04134,4.9867907,11.090322,4.5783806,4.358568,21.332987,24.377298,1.7423732,1.1321644,-1.4227455,5.9259143,6.981174,3.601717,7.326088,1.0441586,liver cancer - patient 2177,0,4429,liver cancer - patient 2177_10000,196518.14,194565.84,1952.293,0.0
15.81466,8.434206,15.833951,24.916977,11.705681,4.7820945,153.48996,31.719978,0.2634902,4.311455,8.640448,4.8035913,16.550192,7.878623,5.9666915,-6.551127,6.4880943,39.032757,10.703045,8.96801,6.1092772,-0.8203086,21.87046,17.614407,3.2289598,2.2143505,-0.637242,22.241394,13.502581,2.816755,-1.3708608,4.248082,liver cancer - patient 2177,0,3951,liver cancer - patient 2177_10000,509703.9,498197.06,11506.836,0.0
12.611074,3.2422276,4.965229,9.582216,16.18345,2.1010988,26.522366,2.8319616,2.6754773,2.4126785,0.11217022,4.5875597,15.762599,1.3623259,6.0962715,2.9964428,1.8323352,10.13175,-0.19422263,17.370584,2.2510276,6.115879,15.18821,34.44095,1.7661552,0.3000409,0.7777574,0.68489987,6.4358034,7.7255898,7.5223217,1.078641,liver cancer - patient 2177,0,2932,liver cancer - patient 2177_10000,217044.9,216033.23,1011.67206,0.0
4.1358232,0.9302718,-1.2273399,3.3915315,-1.0136623,4.287982,3.2272692,-0.63651884,10.419531,6.7092113,6.128437,2.471983,2.8392506,-0.9145668,-0.5438262,0.58194053,2.1476402,3.2811878,5.7409635,0.87236965,-2.6499572,0.25991264,-0.17291027,-2.875655,7.213213,3.9209251,10.794555,6.455665,6.192197,8.56736,9.540332,3.4676168,liver cancer - patient 2177,0,6419,liver cancer - patient 2177_10000,73213.766,73017.945,195.8201,0.0
21.589895,5.0484886,7.415806,15.199638,28.00539,2.6054547,62.43306,4.4590774,1.7119966,3.898735,-0.52968657,6.5315676,30.139137,1.7578224,7.506248,2.9352832,5.467406,25.137505,1.0431067,31.130798,4.4901404,9.081351,32.606834,93.22348,2.068489,0.10233772,-0.649541,0.047845244,9.732513,9.710594,12.898827,1.9843768,liver cancer - patient 2177,0,713,liver cancer - patient 2177_10000,602154.9,595788.94,6365.9326,0.0
0.7252756,6.201071,2.1817946,5.24361,1.3766758,8.425039,2.1764889,4.2869844,10.337567,16.403294,23.049652,3.3547263,4.8299093,9.270399,-1.0376984,-7.487695,4.0036464,1.3946226,2.2639337,11.169311,1.7325281,-1.8443266,1.2032006,3.189403,13.438486,1.696748,11.922964,16.787783,7.9007635,4.638276,-1.3811834,11.644335,liver cancer - patient 2177,0,8089,liver cancer - patient 2177_10000,155012.8,154432.31,580.48914,0.0
1.0176011,3.4088979,0.5503185,3.5701857,-0.20149052,5.959359,2.0521798,2.505314,6.022775,9.176174,11.33767,2.8883266,3.6332707,5.4327536,-0.5475949,-4.678589,2.788418,1.5352032,2.456831,6.150514,-0.17470664,-0.893432,1.1491807,1.2888625,7.978123,1.8966564,7.557393,9.189592,5.180197,4.0358396,0.29006743,7.819786,liver cancer - patient 2177,0,6058,liver cancer - patient 2177_10000,80093.26,79899.34,193.91135,0.0
2.5633907,7.500637,-0.34607637,9.4975815,-0.99452394,24.24004,7.4830666,2.2979903,71.19097,85.68124,99.4511,5.48433,10.848965,7.491934,-2.1977017,-9.181073,9.681276,4.2970524,12.357523,12.072859,-1.6108332,-2.031252,1.3606429,-1.4900937,80.36547,6.484954,63.077938,92.7774,23.872261,26.519941,10.4,22.710209,liver cancer - patient 2177,0,8711,liver cancer - patient 2177_10000,1233560.6,1217248.1,16312.486,0.0
14.374979,3.1338434,4.452793,8.051637,15.286001,3.0825405,21.125818,0.7191223,3.7739198,3.0370116,0.17109549,4.5133758,17.743818,0.9890521,5.950659,3.971506,1.5129588,8.818157,-2.1307204,19.083511,0.6503893,6.0602875,16.609562,46.627598,1.8556819,-0.15620846,1.8581293,-1.9810514,6.1551456,7.5455837,7.577975,2.803309,liver cancer - patient 2177,0,4185,liver cancer - patient 2177_10000,258696.5,257333.17,1363.328,0.0
16.94894,4.6742973,10.318955,29.25819,13.848797,3.0127716,135.31915,15.933331,-0.6527866,1.0709554,2.5381222,3.745872,15.865003,3.6221004,6.0096197,-3.1564324,6.6800747,34.259003,9.645727,11.199587,5.989377,3.3619742,26.35664,24.742397,1.7817659,1.5698603,-2.1643848,10.915824,9.431537,3.583696,5.719364,1.5565804,liver cancer - patient 2177,0,4379,liver cancer - patient 2177_10000,446999.1,438096.22,8902.879,0.0
2.0387633,3.3071742,0.30235946,4.6638813,-0.78636324,6.031168,2.6109083,1.5090557,9.79774,10.485964,13.258064,3.2120986,3.3445406,3.386118,-0.8659226,-3.913029,3.2005737,2.1650522,4.4225364,5.2345395,-0.70242417,-0.40977865,0.57407385,-0.6183659,10.443341,2.825882,10.784577,12.743317,6.978715,7.251111,3.9968348,7.365382,liver cancer - patient 2177,0,7813,liver cancer - patient 2177_10000,119454.305,119170.22,284.0863,0.0
12.940546,3.453024,6.005004,12.625565,13.612251,2.4508164,39.793884,5.9281855,0.9678631,2.2346606,0.17978024,4.7392907,15.023804,1.7570792,5.437221,0.49737155,4.488083,16.635025,2.3719485,14.389236,3.570376,5.669944,19.176456,33.04049,2.025208,0.8051684,-1.1570754,2.1230395,7.902645,5.767971,9.107848,1.5769924,liver cancer - patient 2177,0,843,liver cancer - patient 2177_10000,210429.25,209120.2,1309.0486,0.0
22.996046,5.063083,5.4685774,9.091576,27.452,3.1350174,32.95146,1.5347413,4.3469105,5.9870386,-0.5672599,6.916857,30.496998,1.4185753,8.114264,6.6897097,3.3322926,14.86057,-2.4302928,39.20199,1.5833966,8.836674,30.81408,124.31822,2.894753,-0.79120576,0.9387541,-2.7826068,9.0140085,12.041459,10.018321,2.6927824,liver cancer - patient 2177,0,655,liver cancer - patient 2177_10000,670311.9,661879.0,8432.854,0.0
1.2489367,16.551804,2.634664,9.299032,2.1447818,34.64404,4.697042,6.9331503,63.046303,110.20301,205.62347,6.64832,14.108655,19.587101,-2.347955,-14.303286,11.1731,2.385044,6.234371,22.828167,2.1093922,-2.7287586,2.719039,4.14622,71.56886,4.3767467,49.455444,179.32393,21.816565,16.737797,-1.0952322,35.949806,liver cancer - patient 2177,0,7219,liver cancer - patient 2177_10000,2370222.5,2329096.0,41126.39,0.0
6.9565945,18.67238,22.40403,10.239117,12.950815,8.019751,23.078234,44.203896,1.7053516,16.045418,21.712162,6.1579638,17.310196,19.86359,3.2663875,-11.042865,6.157948,14.612982,1.3510022,15.014294,6.6447515,-4.2623343,10.123929,28.942265,4.9968443,-1.1938993,2.2036312,34.484108,16.587528,2.5101914,-9.789958,14.733389,liver cancer - patient 2177,0,982,liver cancer - patient 2177_10000,219336.06,216962.72,2373.3508,0.0
1.6577013,12.877511,1.447004,8.398573,1.3474703,22.451052,4.492236,4.5614247,45.04394,63.13388,105.930244,5.86671,11.583659,15.28363,-2.1741066,-11.293212,8.503159,2.3143091,6.728404,17.308527,1.024701,-2.2982035,2.095583,2.5745966,46.09555,4.343607,35.214916,98.668304,17.321646,14.426828,0.7568698,25.028904,liver cancer - patient 2177,0,7439,liver cancer - patient 2177_10000,1011230.7,999510.8,11719.892,0.0
9.263856,1.9068048,-3.5511878,7.6870785,-2.7651649,10.222229,10.913243,-3.507966,80.46188,33.417015,25.255188,5.754756,5.624896,-2.3163908,-2.2289271,-0.074793994,5.1242776,7.4116087,23.587246,1.2202822,-5.0375757,0.075015485,-1.1020312,-6.2289133,41.025864,11.586572,62.3415,22.097012,21.418322,32.353333,54.780098,9.713414,liver cancer - patient 2177,0,8894,liver cancer - patient 2177_10000,688346.8,681259.1,7087.674,0.0
16.191408,4.669236,9.983554,29.683884,13.397383,2.975733,117.40573,15.779093,-0.32975894,2.0027466,2.5769722,4.655374,14.451769,4.2422314,5.5920978,-3.0550199,7.080305,35.735973,10.483925,11.283525,6.046563,3.9029942,25.212349,23.93815,2.6943402,1.6704097,-2.5572486,10.623219,9.700289,3.7411327,5.233881,1.6030316,liver cancer - patient 2177,0,598,liver cancer - patient 2177_10000,368762.38,361883.1,6879.2783,0.0
11.674934,0.971659,0.45242068,2.527421,4.9777064,3.8099577,5.625761,-2.5194151,10.750421,6.691683,0.29297215,3.6282778,8.958076,-0.6985387,4.753415,11.233599,-0.20652246,6.1937103,-0.86922294,3.3676538,-3.9605136,1.8570595,2.3787627,7.92194,3.3408747,0.8483861,7.4190187,-1.9843371,5.5734844,7.360201,7.0341463,3.9786766,liver cancer - patient 2177,0,5350,liver cancer - patient 2177_10000,120927.27,120673.58,253.69525,0.0
8.317297,1.8321575,4.6115627,8.443369,9.114799,2.1740518,17.613684,2.649857,1.1921598,0.9912365,0.37680578,3.144335,10.129837,1.2113705,3.8911622,0.9205973,1.6628945,8.817121,0.7297827,9.07355,2.1756968,3.9414587,11.154205,18.873383,1.1647148,0.32995468,0.6342548,0.74738395,4.9073725,4.56609,6.671319,1.3194712,liver cancer - patient 2177,0,4221,liver cancer - patient 2177_10000,104510.47,104147.7,362.76508,0.0
10.212746,3.600627,5.3126698,9.370722,10.981964,2.4597826,18.578596,3.3349614,1.9809203,1.0130773,0.24046522,3.7441187,12.077164,1.6059544,4.239708,1.8829535,2.9300427,9.677345,0.8049371,11.111206,1.9608076,4.8929987,11.774336,23.145164,1.6918373,0.7770882,0.36534297,0.66140693,5.0614014,5.0461645,7.34787,1.6833305,liver cancer - patient 2177,0,1422,liver cancer - patient 2177_10000,131057.47,130568.516,488.95465,0.0
3.3819957,5.004509,7.14865,5.9356666,5.9994726,3.8572903,9.793908,10.084821,1.0327562,4.7635927,8.296546,2.751755,6.154105,6.8361278,2.5726757,-4.217144,2.3942485,6.8622665,1.5316478,5.681872,4.4567347,-1.8509051,5.1997776,9.084755,2.8865955,0.3918895,1.2560099,8.855568,6.985948,1.2841636,-3.4204416,4.4525495,liver cancer - patient 2177,0,3646,liver cancer - patient 2177_10000,42761.44,42515.89,245.55055,0.0
13.0708475,3.6382446,8.461885,20.565695,12.190798,2.652511,68.03076,9.966207,-0.40751684,1.0560179,1.5471213,3.207201,14.65489,2.6335313,5.444084,-1.7695289,5.1213083,21.94906,6.213395,11.553511,4.9380503,4.1387634,21.913485,24.154625,1.8889878,1.2935069,-1.5227445,6.999652,7.6181927,3.8464942,6.8485126,1.2051301,liver cancer - patient 2177,0,4387,liver cancer - patient 2177_10000,213296.36,210810.7,2485.65,0.0
20.038092,8.518328,17.222569,30.390844,13.33002,4.2966833,240.26682,39.417686,-0.359572,3.5713396,7.4519596,5.855996,18.439186,6.7126617,6.302478,-6.028709,8.768562,51.54722,14.111797,10.069441,6.35804,-0.16943765,27.27414,17.485657,3.2303631,1.8969615,-1.3883951,23.131866,14.595915,3.5062253,-0.33199412,3.3852015,liver cancer - patient 2177,0,2606,liver cancer - patient 2177_10000,1103051.2,1074915.1,28136.115,0.0
7.196859,1.7781546,4.1325393,7.7032022,8.016239,2.046651,15.034891,2.804676,1.1428576,0.983104,0.82266814,2.631426,8.4221,1.247303,3.4108737,0.6991069,1.5797138,7.8249702,0.93297684,7.3221755,1.9874141,3.4986677,9.357307,14.756989,1.0006468,0.40383178,0.21065378,0.94688463,4.6217628,3.6914282,5.9661465,1.1557003,liver cancer - patient 2177,0,4228,liver cancer - patient 2177_10000,79315.6,79065.1,250.49826,0.0
2.5013912,15.290649,13.056182,5.4646444,9.302044,8.16258,4.2434177,16.99961,2.7023778,16.829147,22.178043,4.773719,9.881084,17.483145,1.2922714,-10.171605,2.9841738,4.2323365,-1.1413153,16.36776,4.308966,-4.060022,4.0116124,19.502531,5.256987,-2.5100067,3.0740747,18.558039,11.353405,1.1949846,-10.008438,14.96397,liver cancer - patient 2177,0,1096,liver cancer - patient 2177_10000,43438.387,42418.266,1020.1229,0.0
3.8654518,6.9293447,-1.5588574,11.247175,-1.6574953,20.775984,9.22686,0.14810967,100.75721,79.08753,89.91855,5.712616,9.686228,4.852867,-2.3000271,-7.5773807,9.013692,4.55839,17.076635,9.091244,-2.5044274,-1.534706,0.20227492,-3.3068082,83.12325,8.8046255,73.32354,77.02185,26.63024,30.577684,18.300518,20.368567,liver cancer - patient 2177,0,8940,liver cancer - patient 2177_10000,1293545.1,1276220.5,17324.64,0.0
5.760084,0.29948944,0.44776744,1.1217712,2.21116,2.9132824,2.6864078,-1.2401052,5.812353,3.1221561,0.49640983,2.5556386,4.17372,-0.5106451,2.0500004,5.3858213,0.34955817,4.0300975,0.16348022,1.262497,-2.586592,1.2718965,0.9433551,3.1170826,2.5156264,1.0712224,4.742945,-0.42057604,3.613862,4.3998322,4.5957146,2.1577451,liver cancer - patient 2177,0,5814,liver cancer - patient 2177_10000,38111.605,38038.285,73.32048,0.0
6.5055566,2.875382,6.271797,10.259003,6.033966,2.8492951,23.505423,9.525032,0.1538083,1.2140654,3.8381522,2.3975198,6.76727,3.1449733,3.7711039,-2.7547884,3.7713695,11.189863,5.315506,4.4683003,4.522685,-0.06863475,8.395615,7.5434875,2.0998557,1.1967167,-0.36067492,6.9544554,6.351063,1.689838,1.2117883,2.034736,liver cancer - patient 2177,0,3706,liver cancer - patient 2177_10000,41767.934,41408.453,359.48148,0.0
6.8888397,2.5340903,2.4498448,3.7438507,8.745513,1.7511785,8.836002,0.75276923,3.8475466,2.9095993,-0.36650676,3.1064053,8.161261,0.5881333,5.109025,4.2362027,0.57168597,4.506462,-1.935801,9.150962,0.10950363,2.820879,6.7482295,14.455268,1.7161967,-0.06375694,1.7008994,-1.0076512,4.234058,5.499989,4.055707,1.5334705,liver cancer - patient 2177,0,2846,liver cancer - patient 2177_10000,94572.16,94369.82,202.33923,0.0
36.080944,6.904607,15.480363,72.37587,23.550205,3.043393,692.30084,39.04541,-1.0053381,0.94583243,3.8191128,5.8984103,26.622887,5.1923447,9.018906,-4.571836,11.788622,104.86847,17.693083,21.453915,8.74168,4.8233223,62.22318,52.328888,3.475054,1.7158315,-3.3016074,19.801342,15.15797,4.8728933,7.3917623,1.8039849,liver cancer - patient 2177,0,467,liver cancer - patient 2177_10000,8067907.0,7831753.5,236153.39,0.0
8.042825,2.281254,-2.940679,9.156986,-3.2395997,13.182476,10.197959,-1.6047518,72.98491,38.079582,34.819843,6.8310843,6.5416646,-0.5961173,-2.5093105,-2.559149,5.941062,6.3423023,20.434565,3.316284,-4.5338297,-0.29861927,-0.76914805,-5.4045024,50.87359,9.234161,63.53642,35.156723,21.98218,36.103546,40.40747,12.628726,liver cancer - patient 2177,0,8314,liver cancer - patient 2177_10000,724351.56,717303.44,7048.13,0.0
20.546282,4.8133307,8.963076,26.762741,21.002222,2.5944862,106.96036,8.594801,0.42773366,1.3131242,1.5316472,5.4480524,27.045279,2.7976193,6.7100153,0.014302671,4.9064283,28.809475,4.068739,22.119476,4.452656,7.6269045,36.108723,67.42034,2.2933621,1.0988319,-1.3422625,4.1927137,8.726206,6.557736,11.080906,0.9612074,liver cancer - patient 2177,0,4595,liver cancer - patient 2177_10000,632328.4,624617.94,7710.4326,0.0
4.386551,2.1324396,4.378792,7.292219,4.244422,2.4202971,14.381145,6.584506,0.47000697,1.1120982,3.3210678,1.9253106,4.6442842,2.4726992,3.545969,-2.0115743,2.582244,7.556081,3.8264987,3.409101,3.5687628,0.077274084,5.8748283,5.831952,1.733607,1.2936428,0.020013452,5.701126,4.853104,1.7734556,0.96470463,2.0006375,liver cancer - patient 2177,0,3725,liver cancer - patient 2177_10000,24474.875,24315.58,159.29431,0.0
1.8793002,2.8508115,0.3481249,3.4993994,-0.030977309,5.193364,1.754331,0.9286436,7.0431905,7.1631765,8.292333,1.6726708,2.9082327,2.5921283,-0.58939344,-2.781671,2.2607727,2.0576227,3.4444964,4.172489,-0.41068828,-0.6746254,0.5651244,-0.5439167,6.908804,1.9364047,7.2240334,7.291399,5.0352015,5.294586,3.2031431,5.1060762,liver cancer - patient 2177,0,6450,liver cancer - patient 2177_10000,63105.64,62972.688,132.95178,0.0
0.7841592,11.347794,4.0111184,5.5453634,3.430902,15.355465,1.4003122,7.7912703,14.312647,33.145256,44.16484,4.6168003,8.97825,17.082672,-1.1825137,-11.4837055,6.1970177,1.4236454,1.3187461,18.353958,2.3086066,-2.4153843,2.7604852,7.348647,16.911812,1.0697205,14.225524,36.571995,10.072428,6.4092994,-4.799467,20.1438,liver cancer - patient 2177,0,6846,liver cancer - patient 2177_10000,295603.38,293623.97,1979.3977,0.0
10.911341,18.336227,27.079529,17.703224,17.19648,7.7573977,75.573006,56.388115,1.878736,13.901872,27.18965,6.092836,21.519333,19.861227,5.1243906,-11.681702,6.359497,29.059273,4.4485555,15.195855,8.689119,-3.550492,17.409727,32.976986,5.4147987,-0.17079958,1.263156,48.409344,21.049288,3.1338322,-8.926239,12.725987,liver cancer - patient 2177,0,3891,liver cancer - patient 2177_10000,397632.2,391849.44,5782.7607,0.0
1.1115419,10.994953,2.6304078,5.9368353,2.090662,14.438034,2.7349668,4.4003463,18.737444,30.249374,45.45976,4.646967,8.246069,14.247335,-1.284153,-10.150636,5.9896965,1.5826197,3.3077111,15.015779,2.4207282,-2.2018733,2.1305876,4.4021053,20.663736,2.5109696,18.988804,44.604034,10.508165,7.331082,-1.8376112,18.820549,liver cancer - patient 2177,0,7407,liver cancer - patient 2177_10000,372947.12,370739.34,2207.787,0.0
1.2994277,3.8752306,4.4102917,2.6131573,2.957066,3.4241288,2.5061316,5.1010103,1.2236967,5.6663947,6.706464,2.7358809,3.1001108,6.678415,0.57161033,-4.037131,1.2512817,2.4023771,-0.44900614,5.9723053,1.2219555,-1.3910469,2.4227796,6.706695,2.6598592,-0.5252704,1.6280919,5.0893135,3.5752444,0.85364693,-3.9038267,5.2033954,liver cancer - patient 2177,0,5892,liver cancer - patient 2177_10000,7886.8364,7761.9224,124.914055,0.0
11.491316,0.45947117,-0.15292531,2.2759154,4.109446,3.7236888,5.1113715,-2.4666557,11.951338,7.25383,0.69656336,3.3694887,8.592335,-1.380862,4.2398043,11.717182,-0.2757287,6.400666,0.11117399,2.1197667,-4.8616343,1.4326403,1.4949635,4.9341702,4.2685175,1.5005257,8.350294,-1.6265159,5.900444,7.615601,8.702606,3.9959412,liver cancer - patient 2177,0,5301,liver cancer - patient 2177_10000,119034.28,118769.0,265.28473,0.0
2.775289,1.5808909,2.8975449,4.5589333,2.254947,1.5336943,6.563725,2.3686643,0.4173704,0.3414359,1.4446125,1.2808685,2.7059774,1.2970752,1.7623652,0.12864345,0.98171276,3.7500384,1.8770958,1.6834619,1.7545764,0.6708865,3.4011893,3.8419662,0.92844826,1.3218067,0.178348,2.8187966,2.4165618,1.2220453,1.4736693,0.5578925,liver cancer - patient 2177,0,4808,liver cancer - patient 2177_10000,7993.335,7949.452,43.882744,0.0
2.5860858,4.4527392,0.0063531995,6.7605314,-1.2336049,10.08976,4.124914,1.787533,19.323288,20.968258,27.00469,4.3494573,5.263008,5.2359495,-1.5632515,-5.88218,4.901037,3.1163015,7.1163025,7.850417,-0.76002014,-1.1614838,0.91147035,-0.74981153,22.874397,4.215185,20.954803,22.640898,11.036694,10.946429,5.867199,11.85978,liver cancer - patient 2177,0,8148,liver cancer - patient 2177_10000,273846.38,272810.84,1035.5231,0.0
26.158497,10.490833,22.446203,46.00939,16.85184,5.7469406,504.44305,58.912003,-0.247401,4.466426,10.293384,5.899372,24.45279,9.100833,7.260791,-7.7069745,9.296616,83.849365,16.790272,11.8836775,7.788588,-0.6557521,36.52116,24.080475,3.8993196,2.3795583,-0.99944663,35.209904,19.480793,3.6109831,-1.0976462,4.5712953,liver cancer - patient 2177,0,3931,liver cancer - patient 2177_10000,4284932.5,4160402.5,124529.86,0.0
1.0230961,15.289371,1.390831,11.498613,1.1106954,34.349327,5.790258,5.5923796,78.40008,130.6443,216.34427,6.215892,13.703841,17.25359,-2.4637969,-13.916011,13.172667,2.6079693,7.635499,20.952164,1.2485205,-2.6271865,1.4712765,2.7335496,87.27417,5.6435137,65.782715,175.95544,29.558228,19.481945,0.5714069,37.253925,liver cancer - patient 2177,0,9672,liver cancer - patient 2177_10000,2652944.8,2604110.5,48834.203,0.0
