epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,test_beta_S,main_folder,losses_file,run
65,853.8987,848.5251,5.3736143,0.0,1017.4762,1012.01556,5.4606028,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
66,924.9247,919.2542,5.6704593,0.0,1016.96075,1011.4014,5.5593047,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
67,860.8304,855.7804,5.049985,0.0,1018.0082,1012.51605,5.492133,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
68,916.8618,910.31146,6.5503826,0.0,1017.6035,1012.0454,5.5581203,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
69,897.00586,891.25507,5.750807,0.0,1018.03094,1012.5613,5.4696918,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
70,876.69415,870.5968,6.097342,0.0,1019.38983,1013.8361,5.553681,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
71,951.2594,944.33154,6.9278374,0.0,1019.5861,1013.99054,5.5955715,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
72,1010.24286,1004.40967,5.833177,0.0,1017.4525,1011.90234,5.550174,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
73,887.63544,881.0282,6.607256,0.0,1016.2324,1010.6927,5.5397177,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
74,939.02734,933.4527,5.574663,0.0,1017.51495,1011.9112,5.6037493,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
75,793.0204,786.1793,6.841059,0.0,1017.09094,1011.5538,5.5371814,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
76,851.31177,845.2407,6.0710278,0.0,1017.4491,1011.8804,5.568729,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
77,880.6453,875.9922,4.6531644,0.0,1018.1578,1012.55304,5.604713,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
78,819.92267,813.827,6.095625,0.0,1019.11206,1013.5523,5.5597377,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
79,965.6208,959.9847,5.6361046,0.0,1018.80383,1013.22565,5.578156,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
80,896.143,889.97107,6.1719217,0.0,1016.5487,1010.97394,5.574787,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
81,856.5308,849.86475,6.666056,0.0,1016.5528,1010.968,5.584765,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
82,902.0986,896.5461,5.552497,0.0,1018.74194,1013.121,5.620978,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
83,1011.71216,1004.7204,6.9917727,0.0,1016.4741,1010.93585,5.5382657,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
84,950.99164,945.42596,5.56565,0.0,1020.9602,1015.32556,5.634674,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
85,857.6264,850.95795,6.668476,0.0,1020.6706,1015.0102,5.6603966,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
86,851.2037,847.0592,4.1444473,0.0,1019.8597,1014.2334,5.6262755,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
87,879.5206,873.132,6.3886175,0.0,1021.70325,1016.0801,5.6231923,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
88,953.7453,947.8281,5.9171467,0.0,1020.34705,1014.8267,5.5203295,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
89,962.2901,956.7542,5.535902,0.0,1020.6022,1014.9566,5.645539,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
90,778.0139,772.9542,5.0597095,0.0,1018.0142,1012.3989,5.6152725,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
91,841.9909,837.291,4.699917,0.0,1020.9666,1015.31396,5.6526513,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
92,760.5201,755.0626,5.457448,0.0,1019.88336,1014.2683,5.6150336,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
93,1032.0669,1026.3317,5.735244,0.0,1019.75446,1014.06793,5.6865315,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
94,888.30005,882.4344,5.8656893,0.0,1018.9721,1013.2991,5.673037,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
95,854.5765,848.8021,5.7743807,0.0,1020.9828,1015.337,5.645822,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
96,906.7081,901.2699,5.438215,0.0,1020.07697,1014.33453,5.742442,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
97,881.888,876.02,5.8679986,0.0,1020.0971,1014.3933,5.703791,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
98,921.45715,915.0962,6.3609753,0.0,1018.77216,1013.13745,5.6346846,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
99,818.65045,811.7932,6.8572483,0.0,1020.1363,1014.4898,5.646483,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
100,852.74915,846.3553,6.393883,0.0,1018.89404,1013.17505,5.718966,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
101,871.47107,864.62244,6.848663,0.0,1020.98126,1015.2203,5.760991,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
102,851.3504,844.81445,6.535925,0.0,1020.49445,1014.72675,5.7676773,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
103,1006.82605,999.4169,7.4091988,0.0,1018.9575,1013.21954,5.737968,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
104,993.80585,988.6387,5.1671944,0.0,1018.4287,1012.76917,5.659566,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
105,793.08234,785.8165,7.265815,0.0,1019.1321,1013.4108,5.721278,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
106,850.9287,846.1173,4.811411,0.0,1019.9815,1014.20654,5.7749896,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
107,893.31354,887.3616,5.9519463,0.0,1019.469,1013.6871,5.781916,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
108,802.57263,797.09863,5.474015,0.0,1020.3841,1014.6386,5.7454963,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
109,868.884,862.3563,6.527634,0.0,1020.66095,1014.9542,5.7067246,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
110,899.6475,893.3667,6.280841,0.0,1020.4742,1014.7141,5.7600822,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
111,804.8905,798.8203,6.070202,0.0,1021.2519,1015.39874,5.8531613,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
112,960.8518,953.94995,6.9018507,0.0,1019.8585,1014.0636,5.794936,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
113,956.40063,948.3492,8.051424,0.0,1019.43036,1013.7051,5.7252545,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
114,914.0533,909.10657,4.9467387,0.0,1018.84186,1013.1085,5.7333393,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
115,924.19763,916.8185,7.3791213,0.0,1022.18427,1016.36554,5.8187203,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
116,825.3734,820.25995,5.1134863,0.0,1019.10736,1013.26416,5.8432293,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
117,1090.2545,1084.4941,5.7604,0.0,1019.6078,1013.8061,5.8016663,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
118,836.34296,830.76587,5.577076,0.0,1020.2081,1014.42975,5.7783723,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
119,889.34143,882.86084,6.4805737,0.0,1017.49,1011.68097,5.8090363,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
120,821.77045,816.08466,5.6857953,0.0,1020.00366,1014.09503,5.9086304,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
121,833.1395,826.5492,6.590302,0.0,1018.27795,1012.46606,5.8118696,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
122,871.2098,863.7997,7.410111,0.0,1019.18286,1013.33417,5.848685,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
123,835.95154,830.2257,5.725813,0.0,1018.21106,1012.4025,5.808544,0.0,256,256,0,2,5,0.0001,0.1,False,0.0,./data/samples/agren_human_cells/k250/,./data/samples/agren_human_cells/k250/,131072,inner,8,32,./data/samples/agren_human_cells/k250/test/,8192,True,0.05,0.0,0.0,./data/tuner/agren_40_emb/runs/0,./data/tuner/agren_40_emb/runs/0/losses.csv,0
